,uid,reg_date,device,gender,country,age,Flag
6012,46241716.0,2015-11-28T00:00:00Z,and,F,CAN,19,Control
6013,51001858.0,2018-03-09T00:00:00Z,iOS,F,BRA,40,Test
6014,43102366.0,2018-02-19T00:00:00Z,iOS,M,USA,21,Control
6015,49169477.0,2018-01-13T00:00:00Z,iOS,M,USA,15,Test
6016,79866754.0,2018-02-05T00:00:00Z,iOS,M,USA,24,Test
6017,43131522.0,2016-06-19T00:00:00Z,and,F,BRA,29,Test
6018,26204909.0,2016-10-08T00:00:00Z,and,M,DEU,16,Test
6019,57126914.0,2016-06-26T00:00:00Z,iOS,M,TUR,15,Test
6020,44192851.0,2017-10-22T00:00:00Z,iOS,F,DEU,54,Control
6021,92924168.0,2016-01-14T00:00:00Z,iOS,M,USA,23,Test
6022,58771639.0,2015-12-19T00:00:00Z,iOS,F,FRA,15,Test
6023,15848198.0,2017-03-06T00:00:00Z,iOS,F,TUR,24,Test
6024,63701935.0,2018-01-08T00:00:00Z,iOS,M,USA,15,Test
6025,22505551.0,2016-05-12T00:00:00Z,iOS,F,DEU,21,Test
6026,64903141.0,2016-07-23T00:00:00Z,iOS,M,BRA,25,Test
6027,57334073.0,2017-08-06T00:00:00Z,and,M,USA,18,Test
6028,45234786.0,2017-02-14T00:00:00Z,and,F,BRA,16,Control
6029,11808856.0,2017-10-06T00:00:00Z,and,M,BRA,19,Control
6030,29630897.0,2016-12-31T00:00:00Z,and,F,USA,58,Control
6031,58916540.0,2017-02-25T00:00:00Z,iOS,M,USA,44,Test
6032,61250069.0,2018-03-16T00:00:00Z,and,M,DEU,29,Test
6033,17130617.0,2017-12-25T00:00:00Z,and,M,USA,25,Test
6034,56325655.0,2017-10-19T00:00:00Z,and,M,USA,15,Control
6035,59106192.0,2018-02-28T00:00:00Z,and,M,USA,21,Test
6036,48251601.0,2017-06-28T00:00:00Z,and,F,USA,28,Test
6037,69422891.0,2017-12-04T00:00:00Z,and,M,USA,24,Control
6038,35854931.0,2018-01-08T00:00:00Z,iOS,F,USA,15,Control
6039,35051531.0,2018-03-09T00:00:00Z,and,F,USA,20,Control
6040,31720938.0,2018-01-22T00:00:00Z,and,M,DEU,23,Control
6041,94332933.0,2018-03-06T00:00:00Z,and,M,USA,17,Test
6042,16096685.0,2016-11-14T00:00:00Z,iOS,M,CAN,32,Test
6043,82270710.0,2017-04-27T00:00:00Z,iOS,M,CAN,18,Test
6044,93144607.0,2015-11-07T00:00:00Z,and,F,TUR,24,Test
6045,33680544.0,2016-04-30T00:00:00Z,and,F,USA,20,Test
6046,34174610.0,2017-10-01T00:00:00Z,and,F,BRA,34,Test
6047,33503555.0,2017-06-03T00:00:00Z,and,M,USA,19,Control
6048,54429503.0,2017-05-14T00:00:00Z,iOS,M,USA,20,Control
6049,69430440.0,2018-01-14T00:00:00Z,and,F,BRA,17,Control
6050,77328147.0,2017-05-30T00:00:00Z,iOS,M,USA,25,Control
6051,48270699.0,2018-03-03T00:00:00Z,iOS,M,DEU,37,Test
6052,30952921.0,2017-08-18T00:00:00Z,iOS,M,USA,35,Test
6053,35439690.0,2015-12-05T00:00:00Z,and,F,BRA,29,Test
6054,60437524.0,2017-01-21T00:00:00Z,and,M,FRA,26,Test
6055,12640311.0,2018-02-07T00:00:00Z,and,M,BRA,32,Control
6056,76672073.0,2017-10-26T00:00:00Z,iOS,M,FRA,15,Control
6057,13870185.0,2017-02-13T00:00:00Z,iOS,F,USA,19,Test
6058,88280664.0,2017-01-15T00:00:00Z,and,F,USA,33,Test
6059,34008805.0,2017-09-03T00:00:00Z,iOS,M,TUR,23,Test
6060,99169421.0,2018-02-02T00:00:00Z,iOS,F,DEU,21,Test
6061,54431021.0,2018-03-17T00:00:00Z,and,M,USA,19,Test
6062,28500833.0,2017-10-22T00:00:00Z,iOS,M,TUR,17,Test
6063,73572538.0,2018-02-13T00:00:00Z,and,M,CAN,17,Control
6064,15926405.0,2017-02-28T00:00:00Z,and,M,FRA,18,Test
6065,58497793.0,2016-01-13T00:00:00Z,and,M,FRA,27,Control
6066,34685032.0,2017-01-18T00:00:00Z,and,M,TUR,15,Test
6067,62785792.0,2017-12-18T00:00:00Z,and,M,USA,27,Control
6068,26198448.0,2018-02-21T00:00:00Z,iOS,M,USA,19,Test
6069,96660884.0,2018-03-10T00:00:00Z,iOS,F,BRA,15,Control
6070,24449402.0,2018-03-05T00:00:00Z,and,F,DEU,16,Test
6071,51450778.0,2017-09-22T00:00:00Z,and,M,USA,39,Test
6072,53443755.0,2018-02-05T00:00:00Z,iOS,F,DEU,33,Test
6073,90110353.0,2017-02-05T00:00:00Z,iOS,M,USA,28,Test
6074,19153786.0,2016-11-05T00:00:00Z,and,M,BRA,24,Control
6075,96496748.0,2016-09-03T00:00:00Z,and,M,BRA,18,Control
6076,34641675.0,2015-03-07T00:00:00Z,iOS,M,FRA,15,Test
6077,56681920.0,2018-03-18T00:00:00Z,and,F,USA,17,Test
6078,48396746.0,2015-10-15T00:00:00Z,iOS,M,FRA,16,Test
6079,48704171.0,2017-02-17T00:00:00Z,and,M,USA,16,Control
6080,77910798.0,2018-02-12T00:00:00Z,and,F,BRA,32,Test
6081,18100099.0,2017-11-06T00:00:00Z,iOS,M,CAN,15,Control
6082,52052610.0,2017-10-16T00:00:00Z,and,F,BRA,33,Test
6083,37181252.0,2016-09-11T00:00:00Z,and,F,TUR,48,Test
6084,94732311.0,2017-12-29T00:00:00Z,iOS,M,BRA,17,Test
6085,74882461.0,2018-03-10T00:00:00Z,iOS,F,TUR,28,Test
6086,44922995.0,2018-03-13T00:00:00Z,and,F,BRA,23,Test
6087,45448483.0,2017-10-08T00:00:00Z,iOS,F,TUR,28,Test
6088,55183665.0,2016-06-18T00:00:00Z,and,F,USA,19,Control
6089,40651827.0,2016-08-06T00:00:00Z,and,M,USA,20,Test
6090,12123411.0,2016-04-16T00:00:00Z,iOS,M,BRA,17,Test
6091,39904690.0,2016-06-09T00:00:00Z,and,M,BRA,17,Control
6092,23307279.0,2016-12-29T00:00:00Z,and,M,BRA,17,Test
6093,70584694.0,2017-08-22T00:00:00Z,iOS,M,USA,16,Test
6094,14430087.0,2018-01-02T00:00:00Z,and,F,USA,23,Test
6095,28198370.0,2017-12-17T00:00:00Z,iOS,M,TUR,17,Test
6096,29225814.0,2016-09-29T00:00:00Z,and,M,USA,20,Test
6097,76248955.0,2017-11-18T00:00:00Z,iOS,M,BRA,21,Test
6098,98031521.0,2018-02-13T00:00:00Z,and,F,BRA,16,Control
6099,39719590.0,2018-01-26T00:00:00Z,and,F,USA,25,Test
6100,98703400.0,2017-12-28T00:00:00Z,and,F,USA,25,Test
6101,32636255.0,2016-10-08T00:00:00Z,iOS,F,USA,30,Test
6102,83375619.0,2016-10-19T00:00:00Z,and,M,BRA,16,Control
6103,77148519.0,2017-05-05T00:00:00Z,and,F,USA,15,Test
6104,57750405.0,2017-10-11T00:00:00Z,and,M,USA,15,Control
6105,78268129.0,2017-12-25T00:00:00Z,and,F,USA,21,Test
6106,63212115.0,2017-12-06T00:00:00Z,iOS,M,USA,18,Control
6107,99678439.0,2017-03-17T00:00:00Z,and,F,USA,23,Control
6108,29470018.0,2017-01-25T00:00:00Z,iOS,F,USA,15,Control
6109,31838765.0,2016-01-10T00:00:00Z,iOS,F,BRA,22,Test
6110,63999522.0,2017-07-27T00:00:00Z,and,M,BRA,35,Test
6111,64414571.0,2017-07-02T00:00:00Z,and,M,FRA,23,Control
6112,88344231.0,2017-04-06T00:00:00Z,iOS,M,USA,37,Control
6113,54688792.0,2017-05-25T00:00:00Z,and,M,BRA,17,Control
6114,27911744.0,2017-01-12T00:00:00Z,and,F,BRA,17,Test
6115,50661895.0,2018-02-22T00:00:00Z,iOS,M,BRA,28,Control
6116,36476775.0,2017-09-25T00:00:00Z,and,F,TUR,16,Test
6117,68982614.0,2016-08-12T00:00:00Z,iOS,M,TUR,30,Control
6118,26760777.0,2018-03-18T00:00:00Z,and,M,USA,29,Control
6119,24193432.0,2018-02-23T00:00:00Z,and,M,BRA,15,Test
6120,74094560.0,2018-03-15T00:00:00Z,iOS,F,BRA,15,Test
6121,64960270.0,2018-01-21T00:00:00Z,and,M,TUR,22,Control
6122,61829472.0,2018-03-16T00:00:00Z,iOS,M,USA,22,Control
6123,67028139.0,2017-08-22T00:00:00Z,and,M,USA,22,Test
6124,51958126.0,2016-11-19T00:00:00Z,and,F,CAN,49,Control
6125,79076981.0,2017-12-31T00:00:00Z,iOS,M,TUR,18,Test
6126,82901014.0,2017-11-11T00:00:00Z,and,F,CAN,39,Test
6127,32666136.0,2017-04-13T00:00:00Z,iOS,F,TUR,15,Test
6128,96010094.0,2017-03-17T00:00:00Z,and,M,TUR,39,Test
6129,29387072.0,2018-01-09T00:00:00Z,iOS,F,USA,21,Control
6130,19469757.0,2017-12-23T00:00:00Z,iOS,F,BRA,18,Control
6131,14254769.0,2015-10-18T00:00:00Z,and,F,USA,21,Test
6132,88475733.0,2017-12-16T00:00:00Z,iOS,F,DEU,35,Control
6133,48435046.0,2017-11-11T00:00:00Z,iOS,M,USA,35,Control
6134,30244284.0,2017-11-12T00:00:00Z,iOS,M,DEU,20,Control
6135,76912455.0,2017-03-08T00:00:00Z,and,F,BRA,25,Control
6136,55578810.0,2017-02-13T00:00:00Z,iOS,M,BRA,15,Test
6137,55837532.0,2016-04-23T00:00:00Z,iOS,F,USA,21,Test
6138,73973824.0,2018-01-28T00:00:00Z,and,F,USA,15,Test
6139,28787565.0,2017-12-19T00:00:00Z,and,M,BRA,16,Control
6140,22725687.0,2016-03-12T00:00:00Z,iOS,F,TUR,28,Control
6141,60982809.0,2017-09-22T00:00:00Z,and,F,USA,28,Control
6142,49315556.0,2015-05-16T00:00:00Z,and,M,USA,17,Test
6143,74277867.0,2017-09-06T00:00:00Z,and,F,CAN,15,Test
6144,45170077.0,2017-02-22T00:00:00Z,iOS,F,CAN,17,Test
6145,42299270.0,2017-11-22T00:00:00Z,and,F,USA,19,Test
6146,31755514.0,2018-01-30T00:00:00Z,and,M,BRA,48,Test
6147,46481650.0,2016-11-20T00:00:00Z,iOS,M,BRA,19,Test
6148,55429674.0,2017-09-03T00:00:00Z,iOS,F,BRA,33,Control
6149,98705586.0,2018-01-24T00:00:00Z,and,F,USA,15,Control
6150,68546729.0,2017-03-13T00:00:00Z,and,F,TUR,27,Test
6151,89488885.0,2017-05-16T00:00:00Z,and,F,CAN,20,Control
6152,97563369.0,2018-02-20T00:00:00Z,and,M,DEU,30,Test
6153,67915357.0,2017-08-29T00:00:00Z,iOS,M,USA,16,Test
6154,23020583.0,2017-09-07T00:00:00Z,and,M,TUR,20,Test
6155,14405766.0,2018-01-29T00:00:00Z,iOS,F,BRA,29,Control
6156,25558140.0,2017-12-05T00:00:00Z,iOS,F,BRA,19,Test
6157,41946564.0,2017-04-21T00:00:00Z,and,M,USA,29,Control
6158,87210246.0,2017-10-12T00:00:00Z,and,F,USA,15,Control
6159,14863517.0,2017-04-26T00:00:00Z,iOS,F,DEU,25,Test
6160,17760023.0,2017-10-06T00:00:00Z,iOS,M,USA,32,Test
6161,69969328.0,2016-07-01T00:00:00Z,and,F,USA,20,Test
6162,46366660.0,2018-02-28T00:00:00Z,and,M,BRA,18,Test
6163,34249242.0,2018-01-10T00:00:00Z,and,F,USA,29,Test
6164,55571040.0,2017-07-25T00:00:00Z,iOS,M,USA,27,Test
6165,86997739.0,2016-10-12T00:00:00Z,iOS,M,FRA,17,Test
6166,38319908.0,2018-03-03T00:00:00Z,iOS,M,USA,19,Test
6167,16132990.0,2017-01-07T00:00:00Z,iOS,M,BRA,19,Control
6168,97222029.0,2016-01-22T00:00:00Z,iOS,M,CAN,22,Test
6169,22727094.0,2017-07-27T00:00:00Z,and,M,USA,17,Test
6170,97195883.0,2017-08-02T00:00:00Z,iOS,F,USA,25,Test
6171,56021658.0,2017-06-13T00:00:00Z,iOS,F,BRA,17,Test
6172,64296857.0,2018-02-13T00:00:00Z,and,M,DEU,32,Test
6173,61489327.0,2017-08-01T00:00:00Z,iOS,F,BRA,20,Test
6174,14031739.0,2018-02-23T00:00:00Z,and,M,CAN,21,Test
6175,20687676.0,2018-02-21T00:00:00Z,iOS,F,BRA,22,Control
6176,22147687.0,2017-12-28T00:00:00Z,and,F,USA,17,Test
6177,53610276.0,2018-03-09T00:00:00Z,and,F,USA,22,Control
6178,37820083.0,2017-11-07T00:00:00Z,and,F,CAN,23,Test
6179,71257355.0,2018-01-30T00:00:00Z,and,F,USA,29,Control
6180,18252914.0,2016-04-12T00:00:00Z,and,M,USA,20,Test
6181,19895131.0,2017-10-03T00:00:00Z,and,F,USA,31,Control
6182,31421171.0,2017-04-01T00:00:00Z,and,F,BRA,22,Test
6183,32787285.0,2018-03-14T00:00:00Z,and,M,USA,22,Test
6184,26483974.0,2016-09-11T00:00:00Z,iOS,F,USA,16,Test
6185,50650564.0,2017-02-25T00:00:00Z,iOS,F,USA,18,Test
6186,76371492.0,2016-12-11T00:00:00Z,and,F,USA,28,Test
6187,26598363.0,2017-04-14T00:00:00Z,and,M,USA,43,Control
6188,34399244.0,2015-07-05T00:00:00Z,and,M,BRA,19,Test
6189,21815034.0,2016-11-03T00:00:00Z,iOS,F,USA,22,Test
6190,38359015.0,2015-12-28T00:00:00Z,iOS,F,USA,15,Test
6191,29528709.0,2015-07-27T00:00:00Z,iOS,M,TUR,15,Control
6192,18693586.0,2015-12-19T00:00:00Z,and,F,TUR,38,Control
6193,50947409.0,2018-02-25T00:00:00Z,and,M,BRA,16,Control
6194,39823131.0,2017-09-13T00:00:00Z,iOS,M,TUR,27,Test
6195,46351144.0,2015-10-07T00:00:00Z,iOS,M,TUR,27,Test
6196,23817966.0,2017-03-05T00:00:00Z,and,F,BRA,18,Control
6197,96250142.0,2016-03-31T00:00:00Z,and,F,CAN,17,Control
6198,51217362.0,2017-06-30T00:00:00Z,and,M,DEU,28,Test
6199,55373808.0,2017-09-03T00:00:00Z,and,M,USA,39,Test
6200,16421362.0,2017-10-08T00:00:00Z,and,F,BRA,15,Test
6201,60266074.0,2017-03-15T00:00:00Z,iOS,M,USA,15,Control
6202,93980547.0,2018-02-04T00:00:00Z,and,M,USA,31,Control
6203,64222277.0,2017-06-30T00:00:00Z,and,M,BRA,18,Test
6204,56267694.0,2016-09-02T00:00:00Z,and,M,USA,21,Control
6205,75785859.0,2017-09-27T00:00:00Z,iOS,F,TUR,18,Control
6206,32655862.0,2016-10-31T00:00:00Z,iOS,M,BRA,15,Control
6207,33855038.0,2016-05-13T00:00:00Z,and,F,USA,21,Test
6208,84995469.0,2017-06-16T00:00:00Z,iOS,F,TUR,15,Test
6209,77278558.0,2018-03-09T00:00:00Z,and,F,CAN,18,Test
6210,73367560.0,2017-11-26T00:00:00Z,and,F,USA,16,Control
6211,43851690.0,2017-06-27T00:00:00Z,iOS,M,TUR,30,Test
6212,32375346.0,2018-03-15T00:00:00Z,and,F,USA,41,Test
6213,46925554.0,2016-04-14T00:00:00Z,and,F,TUR,15,Control
6214,41697277.0,2018-03-12T00:00:00Z,and,M,BRA,34,Test
6215,53460168.0,2018-03-04T00:00:00Z,iOS,F,USA,21,Test
6216,38196814.0,2018-03-15T00:00:00Z,and,F,BRA,25,Test
6217,72604747.0,2017-04-03T00:00:00Z,and,M,BRA,22,Test
6218,11322512.0,2017-08-14T00:00:00Z,and,M,FRA,15,Test
6219,66174282.0,2016-09-30T00:00:00Z,iOS,M,USA,38,Control
6220,16203216.0,2015-08-19T00:00:00Z,and,F,FRA,15,Control
6221,78066073.0,2017-11-23T00:00:00Z,and,F,USA,16,Test
6222,66352901.0,2018-03-04T00:00:00Z,iOS,F,BRA,25,Test
6223,75634749.0,2016-09-14T00:00:00Z,and,F,USA,40,Test
6224,87013082.0,2017-05-09T00:00:00Z,and,M,BRA,25,Test
6225,77388115.0,2017-07-03T00:00:00Z,and,M,CAN,17,Control
6226,37936955.0,2015-07-04T00:00:00Z,iOS,F,BRA,29,Test
6227,49906992.0,2015-08-22T00:00:00Z,iOS,F,USA,37,Control
6228,52426510.0,2017-06-10T00:00:00Z,iOS,M,USA,17,Test
6229,81883106.0,2016-08-08T00:00:00Z,iOS,F,USA,25,Test
6230,88779709.0,2017-11-30T00:00:00Z,and,F,BRA,30,Test
6231,37911684.0,2017-07-02T00:00:00Z,iOS,M,FRA,20,Control
6232,66545575.0,2017-01-14T00:00:00Z,and,M,USA,17,Control
6233,78681749.0,2017-01-25T00:00:00Z,and,M,BRA,28,Test
6234,89363495.0,2017-03-30T00:00:00Z,iOS,M,USA,16,Control
6235,97675152.0,2017-08-16T00:00:00Z,iOS,F,USA,16,Test
6236,48942631.0,2017-11-28T00:00:00Z,iOS,M,CAN,27,Test
6237,53460798.0,2018-01-01T00:00:00Z,iOS,M,USA,20,Control
6238,45101616.0,2017-08-05T00:00:00Z,and,M,FRA,27,Test
6239,36295175.0,2015-04-17T00:00:00Z,and,F,BRA,36,Test
6240,55838002.0,2016-01-28T00:00:00Z,and,M,USA,20,Test
6241,94842681.0,2018-02-20T00:00:00Z,and,M,BRA,34,Control
6242,18501450.0,2017-09-19T00:00:00Z,and,F,USA,19,Test
6243,48844049.0,2018-02-06T00:00:00Z,and,M,USA,17,Control
6244,35952170.0,2017-12-19T00:00:00Z,and,M,TUR,30,Test
6245,60468946.0,2016-03-06T00:00:00Z,iOS,M,USA,23,Control
6246,97311326.0,2017-07-20T00:00:00Z,and,F,USA,28,Control
6247,59483734.0,2016-08-03T00:00:00Z,iOS,F,BRA,16,Test
6248,40731120.0,2016-07-24T00:00:00Z,and,F,BRA,30,Control
6249,71257330.0,2016-10-30T00:00:00Z,iOS,M,DEU,21,Control
6250,43416518.0,2017-12-03T00:00:00Z,and,M,TUR,30,Control
6251,48455076.0,2017-11-14T00:00:00Z,and,M,TUR,28,Test
6252,31685286.0,2016-05-18T00:00:00Z,iOS,F,USA,28,Test
6253,38798352.0,2018-03-07T00:00:00Z,and,F,BRA,20,Control
6254,59620124.0,2017-09-30T00:00:00Z,and,M,CAN,45,Test
6255,17854307.0,2017-06-13T00:00:00Z,and,F,USA,32,Test
6256,39558780.0,2016-06-23T00:00:00Z,iOS,M,BRA,19,Control
6257,38191441.0,2017-07-20T00:00:00Z,and,F,DEU,21,Test
6258,96183534.0,2017-04-09T00:00:00Z,iOS,F,USA,73,Control
6259,56520848.0,2017-09-25T00:00:00Z,and,F,CAN,19,Control
6260,69420578.0,2015-12-09T00:00:00Z,iOS,M,BRA,16,Test
6261,15434911.0,2017-09-15T00:00:00Z,iOS,F,DEU,27,Control
6262,86129683.0,2017-11-26T00:00:00Z,and,F,USA,57,Test
6263,28525235.0,2017-10-16T00:00:00Z,iOS,M,USA,23,Control
6264,32059552.0,2017-10-26T00:00:00Z,iOS,M,USA,17,Test
6265,87927936.0,2017-10-08T00:00:00Z,and,M,BRA,20,Control
6266,91957684.0,2017-07-29T00:00:00Z,iOS,M,BRA,16,Control
6267,29376037.0,2018-02-25T00:00:00Z,iOS,M,USA,15,Control
6268,64398197.0,2015-12-13T00:00:00Z,and,F,BRA,19,Control
6269,47552402.0,2017-12-24T00:00:00Z,iOS,F,TUR,18,Test
6270,81232174.0,2017-12-18T00:00:00Z,iOS,M,USA,28,Test
6271,68749377.0,2018-01-14T00:00:00Z,and,F,USA,15,Test
6272,62220084.0,2017-07-04T00:00:00Z,and,M,CAN,32,Test
6273,21190267.0,2017-09-13T00:00:00Z,and,M,FRA,25,Control
6274,97930828.0,2017-01-05T00:00:00Z,and,F,USA,17,Test
6275,46491244.0,2017-10-26T00:00:00Z,and,F,BRA,27,Test
6276,89608189.0,2018-02-24T00:00:00Z,iOS,M,DEU,19,Test
6277,79192343.0,2017-06-01T00:00:00Z,iOS,M,FRA,15,Control
6278,37972792.0,2018-02-18T00:00:00Z,and,M,BRA,25,Test
6279,68880795.0,2017-11-19T00:00:00Z,iOS,M,USA,22,Test
6280,39056373.0,2018-02-25T00:00:00Z,and,F,USA,17,Control
6281,49358507.0,2018-02-20T00:00:00Z,iOS,M,USA,22,Test
6282,78651584.0,2017-04-20T00:00:00Z,iOS,F,USA,23,Test
6283,83631565.0,2017-07-05T00:00:00Z,and,F,USA,39,Control
6284,59949631.0,2016-01-07T00:00:00Z,iOS,F,BRA,22,Test
6285,23867101.0,2018-03-09T00:00:00Z,iOS,M,BRA,38,Test
6286,48379917.0,2017-04-21T00:00:00Z,and,M,USA,20,Test
6287,27295445.0,2017-07-04T00:00:00Z,iOS,F,CAN,17,Test
6288,22177251.0,2017-12-18T00:00:00Z,and,M,CAN,33,Test
6289,79064329.0,2018-03-07T00:00:00Z,iOS,F,BRA,39,Control
6290,99026485.0,2017-06-25T00:00:00Z,iOS,F,CAN,17,Test
6291,56738490.0,2018-02-14T00:00:00Z,and,M,USA,23,Control
6292,89446293.0,2018-01-16T00:00:00Z,and,F,BRA,21,Test
6293,70846465.0,2017-09-22T00:00:00Z,iOS,M,USA,30,Test
6294,61617841.0,2017-10-15T00:00:00Z,iOS,F,DEU,23,Test
6295,12778445.0,2017-12-14T00:00:00Z,and,F,USA,16,Control
6296,64910977.0,2017-10-14T00:00:00Z,and,F,DEU,27,Test
6297,82005304.0,2017-11-11T00:00:00Z,iOS,F,BRA,32,Control
6298,97706047.0,2017-06-29T00:00:00Z,and,M,USA,19,Test
6299,62243308.0,2017-05-22T00:00:00Z,iOS,F,USA,25,Test
6300,79385127.0,2017-11-27T00:00:00Z,iOS,M,BRA,26,Test
6301,25192250.0,2018-02-04T00:00:00Z,iOS,M,BRA,47,Control
6302,21784735.0,2018-03-18T00:00:00Z,and,F,USA,40,Control
6303,65356770.0,2018-01-22T00:00:00Z,and,M,USA,22,Test
6304,40858862.0,2017-01-17T00:00:00Z,and,F,USA,22,Test
6305,90570187.0,2017-02-02T00:00:00Z,and,F,USA,22,Test
6306,51849579.0,2017-10-21T00:00:00Z,iOS,M,USA,22,Test
6307,59685090.0,2016-02-04T00:00:00Z,iOS,F,BRA,21,Control
6308,84430167.0,2017-05-13T00:00:00Z,iOS,M,BRA,18,Control
6309,95695168.0,2018-03-14T00:00:00Z,and,M,USA,23,Control
6310,16068166.0,2016-08-07T00:00:00Z,iOS,M,USA,32,Test
6311,61245879.0,2016-06-10T00:00:00Z,iOS,M,DEU,18,Test
6312,30684073.0,2018-02-27T00:00:00Z,and,M,USA,35,Test
6313,95239359.0,2016-05-23T00:00:00Z,and,F,TUR,48,Test
6314,77417779.0,2017-07-10T00:00:00Z,and,F,CAN,18,Test
6315,39254971.0,2017-01-02T00:00:00Z,and,F,FRA,29,Test
6316,95056804.0,2017-07-27T00:00:00Z,and,M,USA,15,Test
6317,18660868.0,2017-09-04T00:00:00Z,iOS,M,USA,17,Test
6318,76269072.0,2017-09-03T00:00:00Z,and,M,USA,16,Test
6319,31790185.0,2018-02-20T00:00:00Z,iOS,M,USA,32,Test
6320,69021475.0,2017-12-22T00:00:00Z,and,M,USA,19,Test
6321,68280405.0,2017-09-28T00:00:00Z,and,M,FRA,28,Test
6322,49600245.0,2017-07-14T00:00:00Z,and,F,BRA,18,Control
6323,92981281.0,2017-01-19T00:00:00Z,and,M,TUR,19,Test
6324,30615624.0,2017-03-03T00:00:00Z,and,F,BRA,42,Test
6325,33781383.0,2017-09-13T00:00:00Z,and,F,BRA,26,Test
6326,78938388.0,2018-01-24T00:00:00Z,and,F,TUR,22,Control
6327,39465438.0,2018-01-25T00:00:00Z,and,F,BRA,24,Control
6328,51731543.0,2017-07-31T00:00:00Z,and,M,CAN,18,Test
6329,75396880.0,2016-04-18T00:00:00Z,and,M,FRA,26,Control
6330,16563874.0,2015-05-07T00:00:00Z,iOS,F,CAN,25,Control
6331,85453073.0,2016-06-20T00:00:00Z,and,F,BRA,21,Control
6332,40680764.0,2017-04-13T00:00:00Z,and,F,DEU,21,Control
6333,94500900.0,2017-08-29T00:00:00Z,and,M,USA,20,Control
6334,97281676.0,2018-01-08T00:00:00Z,and,M,CAN,17,Test
6335,25073550.0,2017-12-23T00:00:00Z,and,M,FRA,25,Control
6336,42248011.0,2017-12-20T00:00:00Z,and,M,BRA,22,Control
6337,78468349.0,2017-08-16T00:00:00Z,and,F,USA,17,Control
6338,56320327.0,2018-03-13T00:00:00Z,and,F,BRA,28,Test
6339,58565078.0,2018-03-11T00:00:00Z,and,F,BRA,16,Test
6340,67754228.0,2018-02-21T00:00:00Z,iOS,M,USA,39,Test
6341,63794744.0,2017-12-04T00:00:00Z,and,M,DEU,16,Test
6342,33228234.0,2018-03-01T00:00:00Z,iOS,F,USA,22,Test
6343,22277495.0,2018-02-10T00:00:00Z,and,F,USA,35,Control
6344,68393751.0,2017-11-03T00:00:00Z,and,M,BRA,32,Control
6345,50183827.0,2017-10-31T00:00:00Z,and,M,USA,21,Test
6346,87798281.0,2017-09-01T00:00:00Z,and,M,USA,20,Control
6347,36880018.0,2017-10-27T00:00:00Z,and,F,BRA,19,Test
6348,69872443.0,2018-03-18T00:00:00Z,iOS,F,USA,35,Test
6349,87365777.0,2018-02-24T00:00:00Z,and,F,USA,25,Control
6350,60325158.0,2018-02-21T00:00:00Z,and,F,BRA,15,Test
6351,88927323.0,2017-08-22T00:00:00Z,and,M,USA,31,Control
6352,39177080.0,2017-03-29T00:00:00Z,and,M,USA,41,Control
6353,94965686.0,2016-12-18T00:00:00Z,iOS,M,TUR,28,Control
6354,99705307.0,2017-08-18T00:00:00Z,and,M,BRA,19,Test
6355,20619164.0,2018-03-15T00:00:00Z,and,M,USA,17,Control
6356,31770369.0,2018-03-11T00:00:00Z,iOS,F,USA,30,Test
6357,29213780.0,2017-09-22T00:00:00Z,and,M,USA,38,Control
6358,53404755.0,2017-12-31T00:00:00Z,and,F,USA,18,Test
6359,27596115.0,2016-03-22T00:00:00Z,iOS,M,USA,26,Test
6360,43043225.0,2017-10-31T00:00:00Z,and,F,USA,15,Test
6361,69128035.0,2016-03-16T00:00:00Z,iOS,M,FRA,20,Control
6362,43538075.0,2016-03-06T00:00:00Z,iOS,F,USA,21,Test
6363,75968502.0,2018-01-30T00:00:00Z,and,F,TUR,34,Test
6364,76718805.0,2016-11-29T00:00:00Z,and,F,BRA,29,Control
6365,17206438.0,2017-05-10T00:00:00Z,and,F,CAN,19,Test
6366,57163287.0,2016-05-06T00:00:00Z,and,M,USA,18,Test
6367,34797088.0,2018-01-27T00:00:00Z,and,M,USA,25,Test
6368,42027571.0,2015-12-06T00:00:00Z,and,F,USA,19,Test
6369,84913258.0,2015-11-24T00:00:00Z,and,F,USA,48,Control
6370,47524291.0,2017-11-11T00:00:00Z,iOS,F,USA,40,Control
6371,51247037.0,2018-01-09T00:00:00Z,iOS,M,BRA,18,Test
6372,73493720.0,2017-05-22T00:00:00Z,iOS,F,BRA,20,Test
6373,19412368.0,2018-01-15T00:00:00Z,and,M,TUR,21,Control
6374,79449855.0,2017-10-25T00:00:00Z,iOS,M,USA,27,Control
6375,79689658.0,2017-12-19T00:00:00Z,iOS,F,DEU,18,Test
6376,23285855.0,2018-02-09T00:00:00Z,and,F,BRA,15,Test
6377,96618068.0,2017-11-28T00:00:00Z,and,M,USA,17,Test
6378,79320880.0,2016-09-16T00:00:00Z,iOS,M,BRA,16,Control
6379,61400625.0,2017-04-29T00:00:00Z,iOS,M,TUR,19,Test
6380,34336857.0,2016-03-13T00:00:00Z,and,F,TUR,26,Control
6381,91576999.0,2016-08-16T00:00:00Z,and,M,CAN,42,Test
6382,77436794.0,2018-03-15T00:00:00Z,iOS,F,FRA,29,Test
6383,94308873.0,2017-08-01T00:00:00Z,and,M,TUR,15,Control
6384,53585695.0,2017-09-16T00:00:00Z,and,F,BRA,19,Test
